chrom	start	end	ratio_change	gene_id	gene_name	gene_type	overlap_type	strand	tss	distance_to_tss
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000106668.1	Iglj1	IG_J_gene	promoter	-	19063262	13262
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000105547.1	Iglc3	IG_C_gene	promoter	-	19065681	15681
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000106405.1	Iglj3p	IG_J_gene	promoter	-	19066408	16408
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000105231.1	Iglj3	IG_J_gene	promoter	-	19067078	17078
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000076934.2	Iglv1	IG_V_gene	promoter	-	19085500	35500
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000106444.1	Gm18748	processed_pseudogene	promoter	-	19168046	31954
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000106039.1	Iglc4	IG_C_gene	promoter	-	19195312	4688
chr16	19050000	19200000	0.2286978566666666	ENSMUSG00000105066.1	Iglj4	IG_J_gene	promoter	-	19196536	3464
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000106039.1	Iglc4	IG_C_gene	promoter	-	19195312	4688
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000105066.1	Iglj4	IG_J_gene	promoter	-	19196536	3464
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000076937.3	Iglc2	IG_C_gene	promoter	-	19200351	351
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000104975.1	Iglj2	IG_J_gene	promoter	-	19200235	235
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000104927.1	Gm43388	lincRNA	promoter	-	19236776	36776
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000105128.1	Gm42870	TEC	promoter	+	19231333	31333
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000076939.2	Iglv3	IG_V_gene	promoter	-	19241690	41690
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000105160.1	A530030E21Rik	TEC	promoter	+	19243525	43525
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000076940.3	Iglv2	IG_V_gene	promoter	-	19260859	60859
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000050742.5	Olfr164	protein_coding	promoter	-	19314064	35936
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000089036.1	Gm22158	snoRNA	promoter	+	19307699	42301
chr16	19200000	19350000	0.1961810666666666	ENSMUSG00000095529.1	Gm23612	miRNA	promoter	+	19319686	30314
chr16	19350000	19500000	0.1663547666666666	ENSMUSG00000050158.7	Olfr165	protein_coding	promoter	-	19423134	73134
chr16	19350000	19500000	0.1663547666666666	ENSMUSG00000077172.1	Gm25762	snoRNA	promoter	+	19411158	61158
chr16	19350000	19500000	0.1663547666666666	ENSMUSG00000056822.4	Olfr166	protein_coding	promoter	+	19483694	16306
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000045341.2	Olfr167	protein_coding	promoter	-	19522266	22266
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000061361.2	Olfr168	protein_coding	promoter	-	19535555	35555
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000068535.2	Olfr169	protein_coding	promoter	-	19571809	71809
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000062245.4	Olfr170	protein_coding	promoter	-	19611882	38118
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000060480.5	Olfr171	protein_coding	promoter	-	19629916	20084
chr16	19500000	19650000	0.1517661533333333	ENSMUSG00000116790.1	Gm49596	processed_pseudogene	promoter	+	19631902	18098
chr16	19650000	19800000	0.1881917666666666	ENSMUSG00000041247.8	Lamp3	protein_coding	promoter	-	19706375	56375
chr16	19650000	19800000	0.1881917666666666	ENSMUSG00000097945.1	Gm17799	processed_pseudogene	promoter	+	19723312	73312
chr16	19650000	19800000	0.1881917666666666	ENSMUSG00000022686.14	B3gnt5	protein_coding	promoter	+	19760208	39792
chr16	47100000	47250000	0.1160402666666666	ENSMUSG00000116928.1	Gm18169	processed_pseudogene	promoter	+	47212370	37630
chr16	47700000	47850000	0.1042512666666666	ENSMUSG00000088083.1	Gm25339	misc_RNA	promoter	+	47758440	58440
chr16	48000000	48150000	0.1722119333333333	ENSMUSG00000067716.3	Gm7275	processed_pseudogene	promoter	+	48072997	72997
chr16	48000000	48150000	0.1722119333333333	ENSMUSG00000116986.1	Gm17804	processed_pseudogene	promoter	+	48104461	45539
chr16	54450000	54600000	0.1032467733333333	ENSMUSG00000116662.1	Gm46541	processed_pseudogene	promoter	-	54583197	16803
chr16	54750000	54900000	0.1118013533333333	ENSMUSG00000116727.1	Gm8881	processed_pseudogene	promoter	-	54827894	72106
chr16	58800000	58950000	0.228439	ENSMUSG00000049362.6	Olfr173	protein_coding	promoter	-	58800268	268
chr16	58800000	58950000	0.228439	ENSMUSG00000060663.6	Olfr175	protein_coding	promoter	-	58826782	26782
chr16	58800000	58950000	0.228439	ENSMUSG00000063137.5	Olfr177	protein_coding	promoter	-	58874768	74768
chr16	58800000	58950000	0.228439	ENSMUSG00000044029.6	Olfr178	protein_coding	promoter	-	58892063	57937
chr16	58800000	58950000	0.228439	ENSMUSG00000090629.2	Olfr180	protein_coding	promoter	-	58929392	20608
chr16	58800000	58950000	0.228439	ENSMUSG00000090951.4	Olfr181	protein_coding	promoter	-	58928755	21245
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000108535.1	Gm45071	unprocessed_pseudogene	promoter	+	58960203	10203
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000062105.5	Olfr183	protein_coding	promoter	+	58995357	45357
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000108537.1	Olfr184-ps1	unprocessed_pseudogene	promoter	-	59007417	57417
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000108451.1	Olfr185-ps1	unprocessed_pseudogene	promoter	-	59022861	72861
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000047960.4	Olfr186	protein_coding	promoter	-	59030291	69709
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000043357.5	Olfr187	protein_coding	promoter	-	59039767	60233
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000108662.3	Olfr188-ps1	transcribed_unprocessed_pseudogene	promoter	-	59054202	45798
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000108565.1	Olfr189-ps1	unprocessed_pseudogene	promoter	-	59064411	35589
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000064006.6	Olfr190	protein_coding	promoter	-	59078005	21995
chr16	58950000	59100000	0.1048541333333333	ENSMUSG00000094539.3	Olfr191	protein_coding	promoter	-	59089822	10178
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000108464.5	Olfr192	polymorphic_pseudogene	promoter	-	59101853	1853
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000060057.4	Olfr193	protein_coding	promoter	-	59111881	11881
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000063020.2	Olfr194	protein_coding	promoter	-	59121069	21069
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000062608.5	Olfr195	protein_coding	promoter	+	59147046	47046
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000096695.3	Olfr196	protein_coding	promoter	-	59170454	70454
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000109020.4	Olfr197	polymorphic_pseudogene	promoter	-	59189928	60072
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000052537.4	Olfr198	protein_coding	promoter	-	59203533	46467
chr16	59100000	59250000	0.1796007733333333	ENSMUSG00000074996.4	Olfr199	protein_coding	promoter	-	59219767	30233
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000109537.1	Olfr200-ps1	unprocessed_pseudogene	promoter	-	59256000	6000
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000074995.2	Olfr201	protein_coding	promoter	-	59272632	22632
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000048810.2	Olfr202	protein_coding	promoter	-	59286793	36793
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000068182.3	Olfr203	protein_coding	promoter	+	59298881	48881
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000095928.3	Olfr204	protein_coding	promoter	-	59318248	68248
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000094422.3	Olfr205	protein_coding	promoter	-	59331138	68862
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000066257.4	Olfr206	protein_coding	promoter	-	59349246	50754
chr16	59250000	59400000	0.1552207333333333	ENSMUSG00000095706.3	Olfr209	protein_coding	promoter	-	59363993	36007
chr16	61050000	61200000	0.1239631	ENSMUSG00000090882.1	Gm17065	processed_pseudogene	promoter	+	61058761	8761
chr16	61050000	61200000	0.1239631	ENSMUSG00000089001.1	Gm23852	snoRNA	promoter	+	61070018	20018
chr16	61050000	61200000	0.1239631	ENSMUSG00000091459.1	Gm17054	processed_pseudogene	promoter	+	61105150	55150
chr16	61950000	62100000	0.1179767666666666	ENSMUSG00000116619.1	Gm49615	lincRNA	promoter	+	62097461	2539
chr16	68850000	69000000	0.1276295	ENSMUSG00000116562.1	Gm46542	processed_pseudogene	promoter	+	68888346	38346
chr16	68850000	69000000	0.1276295	ENSMUSG00000088288.1	Gm23591	misc_RNA	promoter	+	68901896	51896
chr16	68850000	69000000	0.1276295	ENSMUSG00000116931.1	Gm18496	processed_pseudogene	promoter	+	68999446	554
chr16	89100000	89250000	0.11877767	ENSMUSG00000068071.2	Gm6358	protein_coding	promoter	+	89140851	40851
chr16	89100000	89250000	0.11877767	ENSMUSG00000059113.2	Gm10061	protein_coding	promoter	+	89151086	51086
chr16	89100000	89250000	0.11877767	ENSMUSG00000044227.5	Gm9789	protein_coding	promoter	+	89157952	57952
chr16	89100000	89250000	0.11877767	ENSMUSG00000068068.1	Gm7735	protein_coding	promoter	+	89169490	69490
chr16	89100000	89250000	0.11877767	ENSMUSG00000068067.2	1110057P08Rik	protein_coding	promoter	+	89174735	74735
chr16	89100000	89250000	0.11877767	ENSMUSG00000116552.1	Gm34396	processed_pseudogene	promoter	+	89183315	66685
chr16	89100000	89250000	0.11877767	ENSMUSG00000091039.2	Krtap20-2	protein_coding	promoter	+	89205861	44139
chr16	97950000	98100000	0.1101	ENSMUSG00000045975.8	C2cd2	protein_coding	promoter	-	97962598	12598
chr16	97950000	98100000	0.1101	ENSMUSG00000046962.16	Zbtb21	protein_coding	promoter	-	97962622	12622
chr16	97950000	98100000	0.1101	ENSMUSG00000097874.3	C030010L15Rik	antisense	promoter	-	97997419	47419
chr16	97950000	98100000	0.1101	ENSMUSG00000080717.10	B230307C23Rik	protein_coding	promoter	+	97997315	47315
chr16	97950000	98100000	0.1101	ENSMUSG00000116673.1	A630089N07Rik	protein_coding	promoter	-	98082450	17550
chr17	16200000	16350000	0.1303883333333333	ENSMUSG00000116614.1	Gm46610	processed_pseudogene	promoter	-	16321100	28900
chr17	16650000	16800000	0.117114	ENSMUSG00000116864.1	Gm3320	processed_pseudogene	promoter	-	16670186	20186
chr17	16650000	16800000	0.117114	ENSMUSG00000116944.1	Gm7477	processed_pseudogene	promoter	+	16726453	73547
chr17	16650000	16800000	0.117114	ENSMUSG00000116804.1	Gm5223	processed_pseudogene	promoter	+	16781621	18379
chr17	16950000	17100000	0.1674337766666666	ENSMUSG00000060149.7	BC002059	lincRNA	promoter	+	16951539	1539
chr17	16950000	17100000	0.1674337766666666	ENSMUSG00000096696.1	Zfp960	protein_coding	promoter	+	17064113	35887
chr17	17100000	17250000	0.1025382843333333	ENSMUSG00000095990.1	Zfp97	protein_coding	promoter	+	17121415	21415
chr17	17100000	17250000	0.1025382843333333	ENSMUSG00000116802.1	Gm5165	lincRNA	promoter	+	17234872	15128
chr17	17250000	17400000	0.1125293666666666	ENSMUSG00000072761.10	Gm6712	lincRNA	promoter	+	17294443	44443
chr17	17250000	17400000	0.1125293666666666	ENSMUSG00000116590.1	AC154200.1	lincRNA	promoter	-	17374206	25794
chr17	17250000	17400000	0.1125293666666666	ENSMUSG00000043801.7	Oaz1-ps	processed_pseudogene	promoter	-	17346140	53860
chr17	17250000	17400000	0.1125293666666666	ENSMUSG00000116564.1	Riok2	protein_coding	promoter	+	17374309	25691
chr17	17250000	17400000	0.1125293666666666	ENSMUSG00000047786.12	Lix1	protein_coding	promoter	+	17402672	2672
chr17	18000000	18150000	0.1883064666666666	ENSMUSG00000048062.4	Fpr-rs4	protein_coding	promoter	+	18021733	21733
chr17	18000000	18150000	0.1883064666666666	ENSMUSG00000094396.3	Vmn2r124	protein_coding	promoter	+	18049424	49424
chr17	18000000	18150000	0.1883064666666666	ENSMUSG00000091206.2	Vmn2r91	protein_coding	promoter	+	18085016	64984
chr17	18000000	18150000	0.1883064666666666	ENSMUSG00000091350.2	Vmn2r92	protein_coding	promoter	+	18151887	1887
chr17	18150000	18300000	0.2041073	ENSMUSG00000091350.2	Vmn2r92	protein_coding	promoter	+	18151887	1887
chr17	18150000	18300000	0.2041073	ENSMUSG00000090417.4	Vmn2r94	protein_coding	promoter	-	18277756	22244
chr17	18150000	18300000	0.2041073	ENSMUSG00000079698.7	Vmn2r93	protein_coding	promoter	+	18298099	1901
chr17	18300000	18450000	0.1766853333333333	ENSMUSG00000091631.2	Vmn2r95	protein_coding	promoter	+	18424078	25922
chr17	18450000	18600000	0.1228702666666666	ENSMUSG00000117305.1	Gm49963	processed_pseudogene	promoter	-	18476654	26654
chr17	18450000	18600000	0.1228702666666666	ENSMUSG00000093775.2	Vmn2r-ps114	unprocessed_pseudogene	promoter	+	18493751	43751
chr17	18450000	18600000	0.1228702666666666	ENSMUSG00000091679.9	Vmn2r96	protein_coding	promoter	+	18573151	26849
chr17	18750000	18900000	0.1345482666666666	ENSMUSG00000093602.2	Vmn2r-ps116	unprocessed_pseudogene	promoter	+	18763260	13260
chr17	18750000	18900000	0.1345482666666666	ENSMUSG00000093531.3	Vmn2r-ps117	unprocessed_pseudogene	promoter	+	18810835	60835
chr17	18900000	19050000	0.11133635	ENSMUSG00000091491.2	Vmn2r97	protein_coding	promoter	+	18914300	14300
chr17	18900000	19050000	0.11133635	ENSMUSG00000093607.1	Vmn2r-ps118	unprocessed_pseudogene	promoter	+	18989621	60379
chr17	18900000	19050000	0.11133635	ENSMUSG00000096717.2	Vmn2r98	protein_coding	promoter	+	19053460	3460
chr17	19050000	19200000	0.1907841	ENSMUSG00000096717.2	Vmn2r98	protein_coding	promoter	+	19053460	3460
chr17	19050000	19200000	0.1907841	ENSMUSG00000093533.3	Vmn2r127	polymorphic_pseudogene	promoter	+	19141468	58532
chr17	19200000	19350000	0.1159743333333333	ENSMUSG00000116587.1	Gm49753	lincRNA	promoter	+	19257930	57930
chr17	19200000	19350000	0.1159743333333333	ENSMUSG00000116670.1	Gm49752	unprocessed_pseudogene	promoter	+	19277337	72663
chr17	19200000	19350000	0.1159743333333333	ENSMUSG00000093776.1	Vmn2r-ps120	unprocessed_pseudogene	promoter	+	19279322	70678
chr17	19350000	19500000	0.1999589666666666	ENSMUSG00000090304.4	Vmn2r99	protein_coding	promoter	+	19361949	11949
chr17	19350000	19500000	0.1999589666666666	ENSMUSG00000116984.1	4930549P19Rik	lincRNA	promoter	+	19415431	65431
chr17	19350000	19500000	0.1999589666666666	ENSMUSG00000093627.2	Vmn2r-ps121	unprocessed_pseudogene	promoter	+	19453325	46675
chr17	19350000	19500000	0.1999589666666666	ENSMUSG00000091859.2	Vmn2r100	protein_coding	promoter	+	19504732	4732
chr17	19650000	19800000	0.1884114333333333	ENSMUSG00000095961.2	Vmn2r102	protein_coding	promoter	+	19660328	10328
chr17	19650000	19800000	0.1884114333333333	ENSMUSG00000093592.1	Vmn2r-ps122	unprocessed_pseudogene	promoter	+	19727139	72861
chr17	19650000	19800000	0.1884114333333333	ENSMUSG00000091771.1	Vmn2r103	protein_coding	promoter	+	19773363	26637
chr17	19800000	19950000	0.13489543	ENSMUSG00000093426.1	Vmn2r-ps123	unprocessed_pseudogene	promoter	+	19838565	38565
chr17	19800000	19950000	0.13489543	ENSMUSG00000093642.1	Vmn2r-ps124	unprocessed_pseudogene	promoter	+	19937217	12783
chr17	19950000	20100000	0.150107	ENSMUSG00000093711.1	Vmn2r-ps125	unprocessed_pseudogene	promoter	-	19987798	37798
chr17	19950000	20100000	0.150107	ENSMUSG00000090315.2	Vmn2r104	protein_coding	promoter	-	20048336	51664
chr17	19950000	20100000	0.150107	ENSMUSG00000117099.1	Gm3547	processed_pseudogene	promoter	+	20049043	50957
chr17	19950000	20100000	0.150107	ENSMUSG00000093401.2	Vmn2r-ps126	unprocessed_pseudogene	promoter	+	20079965	20035
chr17	20100000	20250000	0.1428849666666666	ENSMUSG00000071276.1	Fpr-rs7	protein_coding	promoter	-	20114226	14226
chr17	20100000	20250000	0.1428849666666666	ENSMUSG00000117169.2	Vmn1r-ps139	unprocessed_pseudogene	promoter	-	20122549	22549
chr17	20100000	20250000	0.1428849666666666	ENSMUSG00000071275.1	Fpr-rs6	protein_coding	promoter	-	20183097	66903
chr17	20100000	20250000	0.1428849666666666	ENSMUSG00000117068.2	Vmn1r-ps140	transcribed_unprocessed_pseudogene	promoter	-	20200721	49279
chr17	20100000	20250000	0.1428849666666666	ENSMUSG00000091670.3	Vmn2r105	protein_coding	promoter	-	20235052	14948
chr17	20250000	20400000	0.23131289	ENSMUSG00000091656.2	Vmn2r106	protein_coding	promoter	-	20285553	35553
chr17	20250000	20400000	0.23131289	ENSMUSG00000093469.1	Vmn2r-ps127	unprocessed_pseudogene	promoter	-	20336408	63592
chr17	20250000	20400000	0.23131289	ENSMUSG00000056910.5	Vmn2r107	protein_coding	promoter	+	20345242	54758
chr17	20250000	20400000	0.23131289	ENSMUSG00000117018.1	Gm7217	processed_pseudogene	promoter	+	20379063	20937
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000093729.1	Vmn1r-ps141	unprocessed_pseudogene	promoter	+	20405004	5004
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000091151.2	Vmn1r224	protein_coding	promoter	+	20414146	14146
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000093705.1	Vmn1r-ps142	unprocessed_pseudogene	promoter	-	20427283	27283
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000093454.1	Vmn1r-ps143	unprocessed_pseudogene	promoter	-	20433433	33433
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000091805.2	Vmn2r108	protein_coding	promoter	-	20481331	68669
chr17	20400000	20550000	0.1587777699999999	ENSMUSG00000043537.2	Vmn1r225	protein_coding	promoter	+	20498158	51842
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000090572.2	Vmn2r109	protein_coding	promoter	-	20564756	14756
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000091259.2	Vmn2r110	protein_coding	promoter	-	20596423	46423
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000071273.4	Gm5145	processed_pseudogene	promoter	+	20570369	20369
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000060701.1	Fpr-rs3	protein_coding	promoter	-	20624877	74877
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000117295.1	Gm5492	processed_pseudogene	promoter	+	20661558	38442
chr17	20550000	20700000	0.1065984666666666	ENSMUSG00000042848.4	Vmn1r226	protein_coding	promoter	+	20682843	17157
chr17	20700000	20850000	0.2035594	ENSMUSG00000067951.5	Vmn1r227	protein_coding	promoter	+	20729843	29843
chr17	20700000	20850000	0.2035594	ENSMUSG00000060245.5	Vmn1r228	protein_coding	promoter	-	20786157	63843
chr17	20700000	20850000	0.2035594	ENSMUSG00000117148.1	Vmn1r229	protein_coding	promoter	+	20811555	38445
chr17	20700000	20850000	0.2035594	ENSMUSG00000045417.2	Vmn1r230	protein_coding	promoter	+	20840444	9556
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000050933.4	Vmn1r231	protein_coding	promoter	-	20905091	55091
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000116974.1	Gm49761	lincRNA	promoter	-	20945149	54851
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000062165.3	Vmn1r232	protein_coding	promoter	-	20919714	69714
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000067949.5	Vmn1r-ps144	transcribed_unprocessed_pseudogene	promoter	+	20926165	73835
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000007564.15	Ppp2r1a	protein_coding	promoter	+	20945311	54689
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000093429.1	Vmn1r-ps145	unprocessed_pseudogene	promoter	-	20969484	30516
chr17	20850000	21000000	0.1358668333333333	ENSMUSG00000045575.2	Vmn1r233	protein_coding	promoter	-	20996464	3536
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000094582.1	Gm7736	processed_pseudogene	promoter	+	21152562	2562
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000100191.1	Gm7740	processed_pseudogene	promoter	+	21175779	25779
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000095963.1	Gm7742	processed_pseudogene	promoter	+	21198952	48952
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000093788.2	Vmn1r-ps147	unprocessed_pseudogene	promoter	-	21226002	73998
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000057203.3	Vmn1r234	protein_coding	promoter	+	21226087	73913
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000093648.1	Vmn1r-ps148	unprocessed_pseudogene	promoter	+	21244841	55159
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000050102.6	Vmn1r235	protein_coding	promoter	+	21256411	43589
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000093449.1	Vmn1r-ps149	unprocessed_pseudogene	promoter	-	21269470	30530
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000054142.5	Vmn1r236	protein_coding	promoter	+	21282942	17058
chr17	21150000	21300000	0.1102481666666666	ENSMUSG00000076137.1	Gm26384	miRNA	promoter	-	21284212	15788
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000078546.8	Zfp995	protein_coding	promoter	-	21909926	9926
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000117049.1	Gm6540	processed_pseudogene	promoter	-	21921172	21172
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000071267.11	Zfp942	protein_coding	promoter	-	21962464	62464
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000053347.15	Zfp943	protein_coding	promoter	+	21962552	62552
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000086004.1	Gm7805	processed_pseudogene	promoter	-	21964583	64583
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000099397.1	Gm7809	processed_pseudogene	promoter	-	21968242	68242
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000117025.1	Gm49950	processed_pseudogene	promoter	-	21968794	68794
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000040775.6	Gm9772	processed_pseudogene	promoter	-	22007599	42401
chr17	21900000	22050000	0.1803766333333333	ENSMUSG00000092147.1	Gm7052	unprocessed_pseudogene	promoter	-	22040539	9461
chr17	22050000	22200000	0.1692056233333333	ENSMUSG00000117234.1	Gm7818	processed_pseudogene	promoter	-	22069888	19888
chr17	22050000	22200000	0.1692056233333333	ENSMUSG00000063383.5	Zfp947	protein_coding	promoter	-	22166190	33810
chr17	22050000	22200000	0.1692056233333333	ENSMUSG00000117252.1	Gm9514	processed_pseudogene	promoter	-	22186108	13892
chr17	22200000	22350000	0.1695433	ENSMUSG00000096433.2	Zfp994	protein_coding	promoter	-	22225616	25616
chr17	22200000	22350000	0.1695433	ENSMUSG00000117284.1	Gm7072	protein_coding	promoter	-	22314837	35163
chr17	22200000	22350000	0.1695433	ENSMUSG00000117164.1	Gm49951	processed_pseudogene	promoter	-	22332994	17006
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000033972.9	Zfp944	protein_coding	promoter	-	22361400	11400
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000044501.17	Zfp758	protein_coding	promoter	+	22361453	11453
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000071266.13	Zfp946	protein_coding	promoter	+	22424222	74222
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000117058.1	Gm49955	processed_pseudogene	promoter	-	22486376	13624
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000117094.1	Gm49956	processed_pseudogene	promoter	+	22486555	13445
chr17	22350000	22500000	0.1533713973333333	ENSMUSG00000117259.1	Gm19012	processed_pseudogene	promoter	+	22494622	5378
chr17	22500000	22650000	0.2142587799999999	ENSMUSG00000095093.2	Vmn2r111	protein_coding	promoter	-	22573482	73482
chr17	22500000	22650000	0.2142587799999999	ENSMUSG00000094921.2	Vmn2r112	protein_coding	promoter	+	22600951	49049
chr17	22800000	22950000	0.1133937	ENSMUSG00000117333.1	Gm16386	processed_pseudogene	promoter	-	22807736	7736
chr17	22800000	22950000	0.1133937	ENSMUSG00000059142.16	Zfp945	protein_coding	promoter	-	22867134	67134
chr17	22800000	22950000	0.1133937	ENSMUSG00000117002.1	Gm32892	processed_pseudogene	promoter	+	22873486	73486
chr17	22800000	22950000	0.1133937	ENSMUSG00000117141.1	Gm18214	processed_pseudogene	promoter	+	22895714	54286
chr17	22800000	22950000	0.1133937	ENSMUSG00000090355.3	Vmn2r-ps128	unprocessed_pseudogene	promoter	-	22932941	17059
chr17	22800000	22950000	0.1133937	ENSMUSG00000092111.2	Vmn2r113	protein_coding	promoter	+	22942984	7016
chr17	23100000	23250000	0.1314639	ENSMUSG00000093685.1	Gm18416	unprocessed_pseudogene	promoter	-	23117727	17727
chr17	23100000	23250000	0.1314639	ENSMUSG00000096429.1	Vmn2r-ps131	unprocessed_pseudogene	promoter	+	23147806	47806
chr17	23100000	23250000	0.1314639	ENSMUSG00000093714.1	Vmn2r-ps132	unprocessed_pseudogene	promoter	-	23167988	67988
chr17	23100000	23250000	0.1314639	ENSMUSG00000002617.14	Zfp40	protein_coding	promoter	-	23193252	56748
chr17	23250000	23400000	0.1644420053333333	ENSMUSG00000093493.1	Vmn2r-ps133	unprocessed_pseudogene	promoter	-	23277178	27178
chr17	23250000	23400000	0.1644420053333333	ENSMUSG00000091945.2	Vmn2r114	protein_coding	promoter	-	23312537	62537
chr17	23250000	23400000	0.1644420053333333	ENSMUSG00000091076.2	Vmn2r115	protein_coding	promoter	+	23343741	56259
chr17	23250000	23400000	0.1644420053333333	ENSMUSG00000090966.2	Vmn2r116	protein_coding	promoter	+	23384604	15396
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000117159.1	Gm49952	processed_pseudogene	promoter	+	23415541	15541
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000096270.1	Vmn2r-ps134	unprocessed_pseudogene	promoter	-	23446167	46167
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000091407.2	Vmn2r117	protein_coding	promoter	-	23479699	70301
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000109027.1	Olfr752-ps1	unprocessed_pseudogene	promoter	-	23492471	57529
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000117154.1	Gm7898	processed_pseudogene	promoter	+	23515454	34546
chr17	23400000	23550000	0.1692350766666666	ENSMUSG00000117322.1	6330415G19Rik	antisense	promoter	+	23550799	799
chr17	33150000	33300000	0.10466161	ENSMUSG00000094891.2	Olfr55	protein_coding	promoter	+	33168447	18447
chr17	33150000	33300000	0.10466161	ENSMUSG00000093884.2	Olfr239	protein_coding	promoter	+	33191302	41302
chr17	33150000	33300000	0.10466161	ENSMUSG00000096169.3	Olfr1564	protein_coding	promoter	-	33221690	71690
